playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,SB,BB,SO,IBB,ASNextYear
stantle01,1973,119,306.0,41.0,72.0,9.0,2.0,8.0,34.0,3.0,27.0,88.0,2.0,0.0
stargwi01,1973,148,522.0,106.0,156.0,43.0,3.0,44.0,119.0,0.0,80.0,129.0,22.0,0.0
staubru01,1973,152,585.0,77.0,163.0,36.0,1.0,15.0,76.0,1.0,74.0,52.0,10.0,0.0
stennre01,1973,128,466.0,45.0,113.0,18.0,3.0,10.0,55.0,2.0,16.0,63.0,3.0,0.0
suareke01,1973,93,278.0,25.0,69.0,11.0,0.0,1.0,27.0,1.0,33.0,16.0,0.0,0.0
sudakbi01,1973,82,235.0,32.0,60.0,11.0,0.0,15.0,43.0,0.0,23.0,53.0,1.0,0.0
tayloto02,1973,84,275.0,35.0,63.0,9.0,3.0,5.0,24.0,9.0,17.0,29.0,0.0,0.0
tenacge01,1973,160,510.0,83.0,132.0,18.0,2.0,24.0,84.0,2.0,101.0,94.0,8.0,0.0
terreje01,1973,124,438.0,43.0,116.0,15.0,2.0,1.0,32.0,13.0,21.0,56.0,0.0,0.0
thomade01,1973,113,404.0,41.0,96.0,7.0,1.0,0.0,22.0,15.0,34.0,52.0,3.0,0.0
thomaga01,1973,112,235.0,35.0,67.0,10.0,4.0,4.0,30.0,2.0,22.0,43.0,2.0,0.0
thompda01,1973,99,347.0,29.0,78.0,13.0,2.0,1.0,36.0,1.0,16.0,41.0,3.0,0.0
tolanbo01,1973,129,457.0,42.0,94.0,14.0,2.0,9.0,51.0,15.0,27.0,68.0,2.0,0.0
torboje01,1973,102,255.0,20.0,56.0,7.0,0.0,1.0,18.0,0.0,21.0,32.0,0.0,0.0
torrejo01,1973,141,519.0,67.0,149.0,17.0,2.0,13.0,69.0,2.0,65.0,78.0,14.0,0.0
torreru01,1973,122,312.0,31.0,64.0,8.0,1.0,7.0,28.0,6.0,50.0,62.0,5.0,0.0
tovarce01,1973,97,328.0,49.0,88.0,18.0,4.0,1.0,21.0,6.0,29.0,35.0,2.0,0.0
tysonmi01,1973,144,469.0,48.0,114.0,15.0,4.0,1.0,33.0,2.0,23.0,66.0,10.0,0.0
unserde01,1973,136,440.0,64.0,127.0,20.0,4.0,11.0,52.0,5.0,47.0,55.0,7.0,0.0
watsobo01,1973,158,573.0,97.0,179.0,24.0,3.0,16.0,94.0,1.0,85.0,73.0,8.0,0.0
whitero01,1973,162,639.0,88.0,157.0,22.0,3.0,18.0,60.0,16.0,78.0,81.0,3.0,0.0
willibi01,1973,156,576.0,72.0,166.0,22.0,2.0,20.0,86.0,4.0,76.0,72.0,14.0,0.0
williea02,1973,132,459.0,58.0,109.0,18.0,1.0,22.0,83.0,0.0,66.0,107.0,8.0,0.0
williwa02,1973,104,350.0,43.0,101.0,15.0,1.0,8.0,38.0,9.0,14.0,29.0,2.0,0.0
woodsro01,1973,135,318.0,45.0,73.0,11.0,3.0,3.0,31.0,12.0,56.0,34.0,3.0,0.0
wynnji01,1973,139,481.0,90.0,106.0,14.0,5.0,20.0,55.0,14.0,91.0,102.0,9.0,1.0
yastrca01,1973,152,540.0,82.0,160.0,25.0,4.0,19.0,95.0,9.0,105.0,58.0,13.0,0.0
ziskri01,1973,103,333.0,44.0,108.0,23.0,7.0,10.0,54.0,0.0,21.0,63.0,0.0,0.0
aaronha01,1974,112,340.0,47.0,91.0,16.0,0.0,20.0,69.0,1.0,39.0,29.0,6.0,0.0
allendi01,1974,128,462.0,84.0,139.0,23.0,1.0,32.0,88.0,7.0,57.0,89.0,9.0,0.0
alomasa01,1974,76,279.0,35.0,75.0,8.0,0.0,1.0,27.0,6.0,14.0,25.0,0.0,0.0
alouje01,1974,96,220.0,13.0,59.0,8.0,0.0,2.0,15.0,0.0,5.0,9.0,1.0,0.0
andermi01,1974,145,395.0,35.0,99.0,22.0,2.0,5.0,34.0,2.0,37.0,75.0,13.0,0.0
bailebo01,1974,152,507.0,69.0,142.0,20.0,2.0,20.0,73.0,4.0,100.0,107.0,9.0,0.0
bakerdu01,1974,149,574.0,80.0,147.0,35.0,0.0,20.0,69.0,18.0,71.0,87.0,9.0,0.0
bandosa01,1974,146,498.0,84.0,121.0,21.0,2.0,22.0,103.0,2.0,86.0,79.0,4.0,0.0
baylodo01,1974,137,489.0,66.0,133.0,22.0,1.0,10.0,59.0,29.0,43.0,56.0,6.0,0.0
belanma01,1974,155,493.0,54.0,111.0,14.0,4.0,5.0,36.0,17.0,51.0,69.0,0.0,0.0
bellbu01,1974,116,423.0,51.0,111.0,15.0,1.0,7.0,46.0,1.0,35.0,29.0,1.0,0.0
benchjo01,1974,160,621.0,108.0,174.0,38.0,2.0,33.0,129.0,5.0,80.0,90.0,15.0,1.0
beniqju01,1974,106,389.0,60.0,104.0,14.0,3.0,5.0,33.0,19.0,25.0,61.0,2.0,0.0
berryke01,1974,98,267.0,21.0,64.0,9.0,2.0,1.0,24.0,3.0,18.0,26.0,0.0,0.0
blairpa01,1974,151,552.0,77.0,144.0,27.0,4.0,17.0,62.0,27.0,43.0,59.0,0.0,0.0
blombro01,1974,90,264.0,39.0,82.0,11.0,2.0,10.0,48.0,2.0,29.0,33.0,2.0,0.0
bondsbo01,1974,150,567.0,97.0,145.0,22.0,8.0,21.0,71.0,41.0,95.0,134.0,8.0,1.0
boonebo01,1974,146,488.0,41.0,118.0,24.0,3.0,3.0,52.0,3.0,35.0,29.0,9.0,0.0
borgmgl01,1974,128,345.0,33.0,87.0,8.0,1.0,3.0,45.0,2.0,39.0,44.0,0.0,0.0
bosweke01,1974,96,222.0,19.0,48.0,6.0,1.0,2.0,15.0,0.0,18.0,19.0,1.0,0.0
bowala01,1974,162,669.0,97.0,184.0,19.0,10.0,1.0,36.0,39.0,23.0,52.0,0.0,0.0
braunst01,1974,129,453.0,53.0,127.0,12.0,1.0,8.0,40.0,4.0,56.0,51.0,4.0,0.0
brettge01,1974,133,457.0,49.0,129.0,21.0,5.0,2.0,47.0,8.0,21.0,38.0,3.0,0.0
briggjo02,1974,154,554.0,72.0,140.0,30.0,8.0,17.0,73.0,9.0,71.0,102.0,2.0,0.0
brinked01,1974,153,502.0,55.0,111.0,15.0,3.0,14.0,54.0,2.0,29.0,71.0,0.0,0.0
brocklo01,1974,153,635.0,105.0,194.0,25.0,7.0,3.0,48.0,118.0,61.0,88.0,16.0,1.0
brohaja01,1974,101,315.0,33.0,85.0,11.0,1.0,2.0,30.0,2.0,26.0,22.0,0.0,0.0
bryest01,1974,135,488.0,52.0,138.0,32.0,1.0,2.0,41.0,1.0,22.0,59.0,1.0,0.0
bucknbi01,1974,145,580.0,83.0,182.0,30.0,3.0,7.0,58.0,31.0,30.0,24.0,10.0,0.0
bumbral01,1974,94,270.0,35.0,63.0,10.0,3.0,1.0,19.0,12.0,21.0,46.0,2.0,0.0
burleri01,1974,114,384.0,36.0,109.0,22.0,0.0,4.0,44.0,3.0,21.0,34.0,0.0,0.0
burroje01,1974,152,554.0,84.0,167.0,33.0,2.0,25.0,118.0,2.0,91.0,104.0,12.0,0.0
campabe01,1974,134,527.0,77.0,153.0,18.0,8.0,2.0,41.0,34.0,47.0,81.0,2.0,1.0
carbobe01,1974,117,338.0,40.0,84.0,20.0,0.0,12.0,61.0,4.0,58.0,90.0,7.0,0.0
cardejo02,1974,143,542.0,75.0,159.0,35.0,3.0,13.0,72.0,23.0,56.0,67.0,3.0,0.0
carewro01,1974,153,599.0,86.0,218.0,30.0,5.0,3.0,55.0,38.0,74.0,49.0,9.0,1.0
cashda01,1974,162,687.0,89.0,206.0,26.0,11.0,2.0,58.0,20.0,46.0,33.0,4.0,0.0
cedence01,1974,160,610.0,95.0,164.0,29.0,5.0,26.0,102.0,57.0,64.0,103.0,6.0,0.0
ceyro01,1974,159,577.0,88.0,151.0,20.0,2.0,18.0,97.0,1.0,76.0,68.0,13.0,1.0
chalkda01,1974,133,465.0,44.0,117.0,9.0,3.0,5.0,31.0,10.0,30.0,57.0,1.0,0.0
chambch01,1974,110,400.0,38.0,97.0,16.0,3.0,6.0,43.0,0.0,23.0,43.0,1.0,0.0
clinege01,1974,107,276.0,29.0,62.0,5.0,1.0,0.0,14.0,14.0,30.0,40.0,2.0,0.0
coggiri01,1974,113,411.0,53.0,100.0,13.0,3.0,4.0,32.0,26.0,29.0,31.0,3.0,0.0
colbena01,1974,119,368.0,53.0,76.0,16.0,0.0,14.0,54.0,10.0,62.0,108.0,6.0,0.0
colucbo01,1974,138,394.0,42.0,88.0,13.0,4.0,6.0,31.0,15.0,43.0,61.0,2.0,0.0
conceda01,1974,160,594.0,70.0,167.0,25.0,1.0,14.0,82.0,41.0,44.0,79.0,10.0,1.0
coopece01,1974,121,414.0,55.0,114.0,24.0,1.0,8.0,43.0,2.0,32.0,74.0,3.0,0.0
correvi01,1974,73,202.0,20.0,48.0,15.0,1.0,4.0,29.0,0.0,21.0,38.0,3.0,0.0
cowenal01,1974,110,269.0,28.0,65.0,7.0,1.0,1.0,25.0,5.0,23.0,38.0,0.0,0.0
coxji01,1974,77,236.0,29.0,52.0,9.0,1.0,2.0,26.0,2.0,23.0,36.0,2.0,0.0
crawfwi01,1974,139,468.0,73.0,138.0,23.0,4.0,11.0,61.0,7.0,64.0,88.0,9.0,0.0
darwibo01,1974,152,575.0,67.0,152.0,13.0,7.0,25.0,94.0,1.0,37.0,127.0,2.0,0.0
davisto02,1974,158,626.0,67.0,181.0,20.0,1.0,11.0,84.0,6.0,34.0,49.0,9.0,0.0
daviswi02,1974,153,611.0,86.0,180.0,27.0,9.0,12.0,89.0,25.0,27.0,69.0,9.0,0.0
dentbu01,1974,154,496.0,55.0,136.0,15.0,3.0,5.0,45.0,3.0,28.0,48.0,0.0,0.0
doherjo01,1974,74,223.0,20.0,57.0,14.0,1.0,3.0,15.0,2.0,8.0,13.0,1.0,0.0
downibr01,1974,108,293.0,41.0,66.0,12.0,1.0,10.0,39.0,0.0,51.0,72.0,3.0,0.0
doylede01,1974,147,511.0,47.0,133.0,19.0,2.0,1.0,34.0,6.0,25.0,49.0,2.0,0.0
driesda01,1974,150,470.0,63.0,132.0,23.0,6.0,7.0,56.0,10.0,48.0,62.0,5.0,0.0
duffyfr01,1974,158,549.0,62.0,128.0,18.0,0.0,8.0,48.0,7.0,30.0,64.0,0.0,0.0
duncada01,1974,136,425.0,45.0,85.0,10.0,1.0,16.0,46.0,0.0,42.0,91.0,3.0,0.0
ellisjo01,1974,128,477.0,58.0,136.0,23.0,6.0,10.0,64.0,1.0,32.0,53.0,3.0,0.0
evansda01,1974,160,571.0,99.0,137.0,21.0,3.0,25.0,79.0,4.0,126.0,88.0,9.0,0.0
evansdw01,1974,133,463.0,60.0,130.0,19.0,8.0,10.0,70.0,4.0,38.0,77.0,2.0,0.0
fairlro01,1974,101,282.0,35.0,69.0,9.0,1.0,12.0,43.0,2.0,57.0,28.0,6.0,0.0
fergujo01,1974,111,349.0,54.0,88.0,14.0,1.0,16.0,57.0,2.0,75.0,73.0,10.0,0.0
foliti01,1974,121,441.0,41.0,112.0,10.0,3.0,0.0,39.0,8.0,28.0,27.0,0.0,0.0
footeba01,1974,125,420.0,44.0,110.0,23.0,4.0,11.0,60.0,2.0,35.0,74.0,11.0,0.0
fossera01,1974,69,204.0,20.0,40.0,8.0,3.0,4.0,23.0,1.0,11.0,31.0,1.0,0.0
fostege01,1974,106,276.0,31.0,73.0,18.0,0.0,7.0,41.0,3.0,30.0,52.0,5.0,0.0
freehbi01,1974,130,445.0,58.0,132.0,17.0,5.0,18.0,60.0,2.0,42.0,44.0,2.0,0.0
fregoji01,1974,78,230.0,31.0,60.0,5.0,0.0,12.0,34.0,0.0,22.0,41.0,4.0,0.0
fuentti01,1974,108,390.0,33.0,97.0,15.0,2.0,0.0,22.0,7.0,22.0,32.0,0.0,0.0
gamblos01,1974,135,454.0,74.0,132.0,16.0,4.0,19.0,59.0,5.0,48.0,51.0,10.0,0.0
garcipe01,1974,141,452.0,46.0,90.0,15.0,4.0,12.0,54.0,8.0,26.0,67.0,4.0,0.0
garrewa01,1974,151,522.0,55.0,117.0,14.0,3.0,13.0,53.0,4.0,89.0,96.0,7.0,0.0
garrra01,1974,143,606.0,87.0,214.0,24.0,17.0,11.0,54.0,26.0,28.0,52.0,10.0,0.0
garvest01,1974,156,642.0,95.0,200.0,32.0,3.0,21.0,111.0,5.0,31.0,66.0,4.0,1.0
gastoci01,1974,106,267.0,19.0,57.0,11.0,0.0,6.0,33.0,0.0,16.0,51.0,2.0,0.0
geronce01,1974,150,474.0,73.0,133.0,17.0,8.0,7.0,54.0,9.0,46.0,96.0,11.0,0.0
goodsed01,1974,98,298.0,25.0,81.0,15.0,0.0,6.0,48.0,1.0,18.0,22.0,6.0,0.0
greendi01,1974,100,287.0,20.0,61.0,8.0,2.0,2.0,22.0,2.0,22.0,50.0,0.0,0.0
grichbo01,1974,160,582.0,92.0,153.0,29.0,6.0,19.0,82.0,17.0,90.0,117.0,6.0,0.0
grievto01,1974,84,259.0,30.0,66.0,10.0,4.0,9.0,32.0,0.0,20.0,48.0,1.0,0.0
griffdo01,1974,93,312.0,35.0,83.0,12.0,4.0,0.0,33.0,2.0,28.0,21.0,3.0,0.0
griffke01,1974,88,227.0,24.0,57.0,9.0,5.0,2.0,19.0,9.0,27.0,43.0,2.0,0.0
grossgr01,1974,156,589.0,78.0,185.0,21.0,8.0,0.0,36.0,12.0,76.0,39.0,4.0,0.0
groteje01,1974,97,319.0,25.0,82.0,8.0,1.0,5.0,36.0,0.0,33.0,33.0,4.0,0.0
grubbjo01,1974,140,444.0,53.0,127.0,20.0,4.0,8.0,42.0,4.0,46.0,47.0,2.0,0.0
guerrma01,1974,93,284.0,18.0,70.0,6.0,2.0,0.0,23.0,3.0,13.0,22.0,0.0,0.0
hahndo01,1974,110,323.0,34.0,81.0,14.0,1.0,4.0,28.0,2.0,37.0,34.0,5.0,0.0
hargrmi01,1974,131,415.0,57.0,134.0,18.0,6.0,4.0,66.0,0.0,49.0,42.0,4.0,0.0
harpeto01,1974,118,443.0,66.0,105.0,15.0,3.0,5.0,24.0,28.0,46.0,65.0,2.0,0.0
harrato01,1974,161,573.0,79.0,149.0,23.0,2.0,21.0,74.0,15.0,50.0,65.0,2.0,0.0
harrebu01,1974,106,331.0,48.0,75.0,10.0,0.0,1.0,13.0,9.0,71.0,39.0,1.0,0.0
harrivi01,1974,62,200.0,18.0,39.0,6.0,3.0,0.0,11.0,9.0,29.0,26.0,3.0,0.0
healyfr02,1974,139,445.0,59.0,112.0,24.0,2.0,9.0,53.0,16.0,62.0,73.0,1.0,0.0
hebneri01,1974,146,550.0,97.0,160.0,21.0,6.0,18.0,68.0,0.0,60.0,53.0,5.0,0.0
helmsto01,1974,137,452.0,32.0,126.0,21.0,1.0,5.0,50.0,5.0,23.0,27.0,7.0,0.0
hendeke01,1974,162,602.0,76.0,176.0,35.0,5.0,20.0,95.0,12.0,66.0,112.0,9.0,0.0
hendrge01,1974,139,495.0,65.0,138.0,23.0,1.0,19.0,67.0,6.0,33.0,73.0,4.0,0.0
hernaen01,1974,147,512.0,55.0,119.0,19.0,2.0,0.0,34.0,37.0,38.0,36.0,2.0,0.0
herrmed01,1974,107,367.0,32.0,95.0,13.0,1.0,10.0,39.0,1.0,16.0,49.0,6.0,0.0
hiltoda01,1974,74,217.0,17.0,52.0,8.0,2.0,1.0,12.0,3.0,13.0,28.0,1.0,0.0
hislela01,1974,143,510.0,68.0,146.0,20.0,7.0,19.0,79.0,12.0,48.0,112.0,5.0,0.0
hortowi01,1974,72,238.0,32.0,71.0,8.0,1.0,15.0,47.0,0.0,21.0,36.0,3.0,0.0
huntro01,1974,115,403.0,66.0,108.0,15.0,0.0,0.0,26.0,2.0,55.0,17.0,0.0,0.0
huttoto01,1974,96,208.0,32.0,50.0,6.0,3.0,4.0,33.0,2.0,30.0,13.0,8.0,0.0
jacksre01,1974,148,506.0,90.0,146.0,25.0,1.0,29.0,93.0,25.0,86.0,105.0,20.0,1.0
johnsal01,1974,114,453.0,57.0,132.0,14.0,3.0,4.0,41.0,20.0,28.0,59.0,4.0,0.0
johnsda02,1974,136,454.0,56.0,114.0,18.0,0.0,15.0,62.0,1.0,75.0,59.0,6.0,0.0
johnsja01,1974,64,200.0,30.0,59.0,10.0,4.0,6.0,30.0,5.0,24.0,28.0,4.0,0.0
johnsti01,1974,93,245.0,25.0,60.0,7.0,7.0,0.0,25.0,4.0,11.0,48.0,1.0,0.0
jonescl01,1974,124,461.0,62.0,130.0,23.0,1.0,13.0,60.0,3.0,38.0,79.0,3.0,0.0
jorgemi01,1974,131,287.0,45.0,89.0,16.0,1.0,11.0,59.0,3.0,70.0,39.0,5.0,0.0
kalinal01,1974,147,558.0,71.0,146.0,28.0,2.0,13.0,64.0,2.0,65.0,75.0,2.0,0.0
kellypa01,1974,122,424.0,60.0,119.0,16.0,3.0,4.0,21.0,18.0,46.0,58.0,0.0,0.0
kendafr01,1974,141,424.0,32.0,98.0,15.0,2.0,8.0,45.0,0.0,49.0,33.0,7.0,0.0
kessido01,1974,153,599.0,83.0,155.0,20.0,7.0,1.0,42.0,7.0,62.0,54.0,7.0,0.0
killeha01,1974,122,333.0,28.0,74.0,7.0,0.0,13.0,54.0,0.0,45.0,61.0,6.0,0.0
kingmda01,1974,121,350.0,41.0,78.0,18.0,2.0,18.0,55.0,8.0,37.0,125.0,2.0,0.0
kirkped01,1974,116,271.0,32.0,67.0,9.0,0.0,6.0,38.0,1.0,51.0,30.0,13.0,0.0
kraneed01,1974,94,217.0,20.0,65.0,11.0,1.0,4.0,24.0,1.0,18.0,14.0,0.0,0.0
kubiate01,1974,99,220.0,22.0,46.0,3.0,0.0,0.0,18.0,1.0,18.0,15.0,0.0,0.0
kusiccr01,1974,76,201.0,36.0,48.0,7.0,1.0,8.0,26.0,0.0,35.0,36.0,1.0,0.0
lahoujo01,1974,127,325.0,46.0,88.0,16.0,3.0,13.0,44.0,4.0,47.0,57.0,3.0,0.0
leele02,1974,79,232.0,18.0,54.0,13.0,0.0,5.0,25.0,3.0,15.0,42.0,2.0,0.0
lefloro01,1974,59,254.0,37.0,66.0,8.0,1.0,2.0,13.0,23.0,13.0,58.0,0.0,0.0
lintzla01,1974,113,319.0,60.0,76.0,10.0,1.0,0.0,20.0,50.0,44.0,50.0,0.0,0.0
lopesda01,1974,145,530.0,95.0,141.0,26.0,3.0,10.0,35.0,59.0,66.0,71.0,3.0,0.0
lovitjo01,1974,113,283.0,27.0,63.0,9.0,3.0,2.0,26.0,6.0,25.0,36.0,4.0,0.0
lowenjo01,1974,140,508.0,65.0,123.0,14.0,2.0,8.0,48.0,36.0,53.0,85.0,2.0,0.0
lummi01,1974,106,361.0,50.0,84.0,11.0,2.0,11.0,50.0,0.0,45.0,49.0,12.0,0.0
luzingr01,1974,85,302.0,29.0,82.0,14.0,1.0,7.0,48.0,3.0,29.0,76.0,3.0,0.0
maddoel01,1974,137,466.0,75.0,141.0,26.0,2.0,3.0,45.0,6.0,69.0,48.0,4.0,0.0
maddoga01,1974,135,538.0,74.0,153.0,31.0,3.0,8.0,50.0,21.0,29.0,64.0,3.0,0.0
madlobi01,1974,128,453.0,65.0,142.0,21.0,5.0,9.0,54.0,11.0,42.0,39.0,8.0,0.0
manguan01,1974,115,365.0,37.0,85.0,14.0,4.0,9.0,43.0,3.0,17.0,59.0,2.0,0.0
martite01,1974,116,334.0,32.0,73.0,15.0,7.0,2.0,43.0,3.0,14.0,40.0,4.0,0.0
masonji01,1974,152,440.0,41.0,110.0,18.0,6.0,5.0,37.0,1.0,35.0,87.0,1.0,0.0
matthga01,1974,154,561.0,87.0,161.0,27.0,6.0,16.0,82.0,11.0,70.0,69.0,5.0,0.0
maybejo01,1974,126,427.0,63.0,100.0,13.0,1.0,22.0,69.0,4.0,77.0,72.0,11.0,0.0
mayca01,1974,149,551.0,66.0,137.0,19.0,2.0,8.0,58.0,8.0,46.0,76.0,3.0,0.0
mayda01,1974,135,477.0,56.0,108.0,15.0,1.0,10.0,42.0,4.0,28.0,73.0,4.0,0.0
mayle01,1974,152,556.0,59.0,149.0,26.0,0.0,24.0,85.0,1.0,17.0,97.0,2.0,0.0
maymi01,1974,127,405.0,47.0,117.0,17.0,4.0,7.0,54.0,0.0,39.0,33.0,8.0,0.0
mcauldi01,1974,100,272.0,32.0,57.0,13.0,1.0,5.0,24.0,2.0,39.0,40.0,5.0,0.0
mcbriba01,1974,150,559.0,81.0,173.0,19.0,5.0,6.0,56.0,30.0,43.0,57.0,9.0,0.0
mccovwi01,1974,128,344.0,53.0,87.0,19.0,1.0,22.0,63.0,1.0,96.0,76.0,9.0,0.0
mcraeha01,1974,148,539.0,71.0,167.0,36.0,4.0,15.0,88.0,11.0,54.0,68.0,6.0,0.0
meltobi01,1974,136,495.0,63.0,120.0,17.0,0.0,21.0,63.0,3.0,59.0,60.0,3.0,0.0
metzgro01,1974,143,572.0,66.0,145.0,18.0,10.0,0.0,30.0,9.0,37.0,73.0,1.0,0.0
millafe01,1974,136,518.0,50.0,139.0,15.0,2.0,1.0,33.0,5.0,31.0,14.0,2.0,0.0
milleri01,1974,114,280.0,41.0,73.0,8.0,1.0,5.0,22.0,13.0,37.0,47.0,2.0,0.0
milnejo01,1974,137,507.0,70.0,128.0,19.0,0.0,20.0,63.0,10.0,66.0,77.0,9.0,0.0
mittege01,1974,78,215.0,17.0,54.0,7.0,0.0,7.0,28.0,1.0,18.0,42.0,4.0,0.0
mondari01,1974,142,538.0,84.0,158.0,19.0,7.0,20.0,58.0,7.0,70.0,94.0,6.0,0.0
moneydo01,1974,159,629.0,85.0,178.0,32.0,3.0,15.0,65.0,19.0,62.0,80.0,5.0,0.0
montawi01,1974,143,527.0,55.0,160.0,33.0,1.0,7.0,79.0,3.0,32.0,57.0,6.0,0.0
montgbo01,1974,88,254.0,26.0,64.0,10.0,0.0,4.0,38.0,3.0,13.0,50.0,1.0,0.0
moorech02,1974,72,204.0,17.0,50.0,10.0,4.0,0.0,19.0,3.0,21.0,34.0,0.0,0.0
moralje01,1974,151,534.0,70.0,146.0,21.0,7.0,15.0,82.0,2.0,46.0,63.0,3.0,0.0
morgajo02,1974,149,512.0,107.0,150.0,31.0,3.0,22.0,67.0,58.0,120.0,69.0,8.0,1.0
munsoth01,1974,144,517.0,64.0,135.0,19.0,2.0,13.0,60.0,2.0,44.0,66.0,12.0,1.0
murcebo01,1974,156,606.0,69.0,166.0,25.0,4.0,10.0,88.0,14.0,57.0,59.0,10.0,0.0
muserto01,1974,103,206.0,16.0,60.0,5.0,1.0,1.0,18.0,1.0,6.0,22.0,0.0,0.0
nelsoda01,1974,121,474.0,71.0,112.0,13.0,1.0,3.0,42.0,25.0,34.0,72.0,0.0,0.0
nettlgr01,1974,155,566.0,74.0,139.0,21.0,1.0,22.0,75.0,1.0,59.0,75.0,8.0,1.0
northbi01,1974,149,543.0,79.0,141.0,20.0,5.0,4.0,33.0,54.0,69.0,86.0,1.0,0.0
northji01,1974,97,376.0,41.0,89.0,12.0,1.0,11.0,42.0,0.0,36.0,46.0,4.0,0.0
oatesjo01,1974,100,291.0,22.0,65.0,10.0,0.0,1.0,21.0,2.0,23.0,24.0,10.0,0.0
officro01,1974,131,248.0,20.0,61.0,16.0,1.0,3.0,31.0,5.0,16.0,30.0,2.0,0.0
oglivbe01,1974,92,252.0,28.0,68.0,11.0,3.0,4.0,29.0,12.0,34.0,38.0,6.0,0.0
olivato01,1974,127,459.0,43.0,131.0,16.0,2.0,13.0,57.0,0.0,27.0,31.0,11.0,0.0
oliveal01,1974,147,617.0,96.0,198.0,38.0,12.0,11.0,85.0,10.0,33.0,58.0,1.0,0.0
olivebo01,1974,110,359.0,22.0,89.0,9.0,1.0,8.0,55.0,2.0,16.0,51.0,2.0,0.0
ontivst01,1974,120,343.0,45.0,91.0,15.0,1.0,4.0,33.0,0.0,57.0,41.0,4.0,0.0
ortajo01,1974,139,525.0,73.0,166.0,31.0,2.0,10.0,67.0,9.0,40.0,88.0,1.0,0.0
otisam01,1974,146,552.0,87.0,157.0,31.0,9.0,12.0,73.0,18.0,58.0,67.0,4.0,0.0
parkeda01,1974,73,220.0,27.0,62.0,10.0,3.0,4.0,29.0,3.0,10.0,53.0,1.0,0.0
patekfr01,1974,149,537.0,72.0,121.0,18.0,6.0,3.0,38.0,33.0,77.0,69.0,1.0,0.0
perezma01,1974,127,447.0,51.0,116.0,20.0,5.0,2.0,34.0,2.0,35.0,51.0,1.0,0.0
perezto01,1974,158,596.0,81.0,158.0,28.0,2.0,28.0,101.0,1.0,61.0,112.0,7.0,0.0
petrori01,1974,129,454.0,53.0,121.0,23.0,1.0,15.0,76.0,1.0,48.0,74.0,4.0,0.0
phillmi01,1974,100,283.0,19.0,62.0,6.0,1.0,2.0,20.0,4.0,14.0,37.0,0.0,0.0
pinielo01,1974,140,518.0,71.0,158.0,26.0,0.0,9.0,70.0,1.0,32.0,58.0,7.0,0.0
pinsova01,1974,115,406.0,46.0,112.0,18.0,2.0,6.0,41.0,21.0,21.0,45.0,4.0,0.0
porteda02,1974,131,432.0,59.0,104.0,15.0,4.0,12.0,56.0,8.0,50.0,88.0,7.0,0.0
powelbo01,1974,110,344.0,37.0,91.0,13.0,1.0,12.0,45.0,0.0,52.0,58.0,10.0,0.0
raderda01,1974,113,323.0,26.0,94.0,16.0,2.0,1.0,26.0,1.0,31.0,21.0,9.0,0.0
raderdo02,1974,152,533.0,61.0,137.0,27.0,3.0,17.0,78.0,7.0,60.0,131.0,7.0,0.0
randlle01,1974,151,520.0,65.0,157.0,17.0,4.0,1.0,49.0,26.0,29.0,43.0,2.0,0.0
reitzke01,1974,154,579.0,48.0,157.0,28.0,2.0,7.0,54.0,0.0,23.0,63.0,7.0,0.0
retteme01,1974,80,208.0,30.0,45.0,6.0,0.0,6.0,28.0,5.0,37.0,39.0,1.0,0.0
rivermi01,1974,118,466.0,69.0,133.0,19.0,11.0,3.0,31.0,30.0,39.0,47.0,0.0,0.0
roberbo01,1974,91,236.0,25.0,54.0,11.0,0.0,16.0,48.0,0.0,33.0,48.0,1.0,0.0
roberda06,1974,113,318.0,26.0,53.0,10.0,1.0,5.0,18.0,2.0,32.0,69.0,6.0,0.0
robinbi02,1974,100,280.0,32.0,66.0,14.0,1.0,5.0,29.0,5.0,17.0,61.0,4.0,0.0
robinbr01,1974,153,553.0,46.0,159.0,27.0,0.0,7.0,59.0,2.0,56.0,47.0,13.0,0.0
robincr01,1974,145,452.0,52.0,104.0,4.0,6.0,0.0,29.0,11.0,30.0,57.0,4.0,0.0
robinfr02,1974,129,427.0,75.0,107.0,26.0,2.0,20.0,63.0,5.0,75.0,85.0,14.0,0.0
rodriau01,1974,159,571.0,54.0,127.0,23.0,5.0,5.0,49.0,2.0,26.0,70.0,2.0,0.0
rodriel01,1974,140,395.0,48.0,100.0,20.0,0.0,7.0,36.0,4.0,69.0,56.0,6.0,0.0
rojasco01,1974,144,542.0,52.0,147.0,17.0,1.0,6.0,60.0,8.0,30.0,43.0,4.0,0.0
rosepe01,1974,163,652.0,110.0,185.0,45.0,7.0,3.0,51.0,2.0,106.0,54.0,14.0,1.0
rudijo01,1974,158,593.0,73.0,174.0,39.0,4.0,22.0,99.0,2.0,34.0,92.0,6.0,1.0
russebi01,1974,160,553.0,61.0,149.0,18.0,6.0,5.0,65.0,14.0,53.0,53.0,25.0,0.0
sanguma01,1974,151,596.0,77.0,171.0,21.0,4.0,7.0,68.0,2.0,21.0,27.0,9.0,0.0
santoro01,1974,117,375.0,29.0,83.0,12.0,1.0,5.0,41.0,0.0,37.0,72.0,1.0,0.0
